STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780521,-9999,30.6,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780522,-9999,29.4,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780523,-9999,26.7,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780524,-9999,30.6,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780525,-9999,31.1,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780526,-9999,31.1,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780527,-9999,30.0,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780528,-9999,29.4,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780529,-9999,26.1,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780530,-9999,27.2,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780531,-9999,30.0,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780601,-9999,30.0,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780602,-9999,25.6,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780603,-9999,26.7,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780604,-9999,28.3,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780605,-9999,28.9,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780606,-9999,29.4,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780607,-9999,28.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780608,-9999,26.7,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780609,-9999,27.2,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780610,-9999,29.4,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780611,-9999,30.0,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780612,-9999,29.4,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780613,-9999,28.3,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780614,-9999,28.3,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780615,-9999,29.4,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780616,-9999,30.0,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780617,-9999,30.6,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780618,-9999,30.0,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780619,-9999,29.4,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780620,-9999,29.4,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780621,-9999,31.7,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780622,-9999,32.2,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780623,-9999,32.2,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780624,-9999,33.3,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780625,-9999,34.4,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780626,-9999,34.4,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780627,-9999,35.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780628,-9999,36.1,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780629,-9999,37.2,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780630,-9999,36.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780701,-9999,35.6,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780702,-9999,35.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780703,-9999,34.4,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780704,-9999,35.0,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780705,-9999,33.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780706,-9999,30.0,24.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780707,-9999,32.8,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780708,-9999,34.4,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780709,-9999,35.6,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780710,-9999,35.6,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780711,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780712,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780713,-9999,30.6,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780714,-9999,32.2,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780715,-9999,31.1,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780716,-9999,30.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780717,-9999,32.2,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780718,-9999,33.3,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780719,-9999,33.3,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780720,-9999,32.8,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780721,-9999,32.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780722,-9999,32.2,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780723,-9999,33.9,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780724,-9999,33.9,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780725,-9999,33.3,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780726,-9999,32.2,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780727,-9999,30.6,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780728,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780729,-9999,33.3,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780730,-9999,34.4,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780731,-9999,32.8,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780801,-9999,31.7,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780802,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780803,-9999,33.3,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780804,-9999,30.6,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780805,-9999,28.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780806,-9999,30.0,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780807,-9999,27.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780808,-9999,30.0,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780809,-9999,27.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780810,-9999,28.3,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780811,-9999,27.2,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780812,-9999,32.2,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780813,-9999,29.4,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780814,-9999,30.6,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780815,-9999,31.7,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780816,-9999,32.8,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780817,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780818,-9999,33.3,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780819,-9999,33.3,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780820,-9999,33.9,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780821,-9999,33.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780822,-9999,31.1,24.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780823,-9999,32.2,25.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780824,-9999,32.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780825,-9999,33.9,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780826,-9999,33.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780827,-9999,33.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780828,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780829,-9999,31.7,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780830,-9999,30.6,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780831,-9999,27.8,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780901,-9999,25.6,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780902,-9999,28.9,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780903,-9999,31.1,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780904,-9999,33.9,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780905,-9999,32.8,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780906,-9999,33.3,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780907,-9999,33.3,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780908,-9999,35.0,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780909,-9999,35.6,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780910,-9999,35.0,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780911,-9999,32.2,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780912,-9999,28.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780913,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780914,-9999,32.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780915,-9999,26.7,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780916,-9999,30.6,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780917,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780918,-9999,32.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780919,-9999,33.9,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780920,-9999,33.9,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780921,-9999,30.0,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780922,-9999,32.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780923,-9999,30.6,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780924,-9999,26.7,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780925,-9999,28.9,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780926,-9999,27.2,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780927,-9999,25.0,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780928,-9999,26.7,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780929,-9999,27.8,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19780930,-9999,23.9,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781001,-9999,22.8,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781002,-9999,26.1,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781003,-9999,27.8,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781004,-9999,25.6,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781005,-9999,27.2,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781006,-9999,18.9,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781007,-9999,17.8,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781008,-9999,18.3,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781009,-9999,20.6,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781010,-9999,25.0,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781011,-9999,27.8,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781012,-9999,30.0,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781013,-9999,29.4,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781014,-9999,17.2,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781015,-9999,17.8,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781016,-9999,21.1,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781017,-9999,20.0,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781018,-9999,21.7,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781019,-9999,25.0,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781020,-9999,25.0,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781021,-9999,27.2,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781022,-9999,27.8,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781023,-9999,28.9,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781024,-9999,18.3,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781025,-9999,27.2,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781026,-9999,26.7,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781027,-9999,25.6,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781028,-9999,25.6,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781029,-9999,27.2,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781030,-9999,25.6,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781031,-9999,25.6,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781101,-9999,26.7,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781102,-9999,26.7,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781103,-9999,26.1,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781104,-9999,24.4,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781105,-9999,24.4,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781106,-9999,24.4,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781107,-9999,19.4,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781108,-9999,12.8,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781109,-9999,17.8,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781110,-9999,21.7,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781111,-9999,25.0,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781112,-9999,26.7,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781113,-9999,24.4,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781114,-9999,23.9,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781115,-9999,27.2,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781116,-9999,27.2,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781117,-9999,22.2,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781118,-9999,16.7,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781119,-9999,20.0,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781120,-9999,20.6,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781121,-9999,20.0,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781122,-9999,19.4,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781123,-9999,25.0,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781124,-9999,22.2,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781125,-9999,19.4,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781126,-9999,20.6,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781127,-9999,17.8,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781128,-9999,11.7,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781129,-9999,10.0,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781130,-9999,11.1,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781201,-9999,16.1,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781202,-9999,18.3,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781203,-9999,23.3,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781204,-9999,22.2,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781205,-9999,11.1,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781206,-9999,17.8,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781207,-9999,21.1,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781208,-9999,26.1,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781209,-9999,21.1,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781210,-9999,3.3,-6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781211,-9999,7.8,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781212,-9999,13.3,-5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781213,-9999,14.4,-3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781214,-9999,10.0,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781215,-9999,14.4,-5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781216,-9999,13.9,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781217,-9999,11.1,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781218,-9999,13.9,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781219,-9999,20.6,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781220,-9999,23.3,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781221,-9999,13.9,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781222,-9999,11.7,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781223,-9999,13.3,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781224,-9999,10.0,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781225,-9999,10.6,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781226,-9999,13.9,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781227,-9999,6.1,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781228,-9999,11.1,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781229,-9999,11.7,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781230,-9999,10.6,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19781231,-9999,21.1,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790101,-9999,18.9,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790102,-9999,0.6,-10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790103,-9999,-0.6,-11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790104,-9999,5.6,-6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790105,-9999,7.2,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790106,-9999,13.9,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790107,-9999,16.7,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790108,-9999,0.6,-8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790109,-9999,2.2,-11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790110,-9999,6.7,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790111,-9999,7.8,-5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790112,-9999,6.1,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790113,-9999,10.0,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790114,-9999,5.0,-7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790115,-9999,6.1,-9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790116,-9999,10.0,-3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790117,-9999,18.9,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790118,-9999,17.2,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790119,-9999,10.6,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790120,-9999,11.1,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790121,-9999,10.6,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790122,-9999,7.2,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790123,-9999,12.2,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790124,-9999,3.9,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790125,-9999,3.3,-6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790126,-9999,10.6,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790127,-9999,6.1,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790128,-9999,3.9,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790129,-9999,6.1,-3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790130,-9999,9.4,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790131,-9999,2.2,-5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790201,-9999,1.7,-8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790202,-9999,7.8,-8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790203,-9999,7.2,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790204,-9999,9.4,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790205,-9999,3.3,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790206,-9999,6.1,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790207,-9999,7.2,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790208,-9999,8.3,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790209,-9999,2.8,-8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790210,-9999,8.3,-10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790211,-9999,15.0,-5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790212,-9999,15.6,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790213,-9999,15.6,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790214,-9999,17.2,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790215,-9999,24.4,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790216,-9999,17.8,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790217,-9999,5.0,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790218,-9999,2.2,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790219,-9999,8.9,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790220,-9999,11.1,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790221,-9999,15.6,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790222,-9999,19.4,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790223,-9999,21.1,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790224,-9999,19.4,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790225,-9999,18.3,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790226,-9999,9.4,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790227,-9999,16.7,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790228,-9999,17.2,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790301,-9999,20.6,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790302,-9999,25.0,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790303,-9999,20.0,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790304,-9999,20.0,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790305,-9999,12.2,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790306,-9999,16.1,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790307,-9999,18.9,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790308,-9999,10.0,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790309,-9999,19.4,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790310,-9999,13.3,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790311,-9999,11.7,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790312,-9999,22.2,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790313,-9999,22.2,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790314,-9999,17.8,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790315,-9999,13.3,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790316,-9999,16.7,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790317,-9999,21.7,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,19790318,-9999,24.4,8.3
